sample,altitude_m,ambient_temp_c,air_density_kg_m3,throttle,rpm,egt_c,cht_c,oil_pressure_psi,oil_temperature_c,fuel_flow,engine_load,vibration_rms_g,injection_timing_deg,battery_voltage_v,alternator_current_a,fault_severity,fault,health_state
3125,3462.45,27.26,0.8666,0.279,2983.14,514.68,125.1002655089995,26.20184175430451,96.96545399541841,6.47,0.259,0.032804300957110996,24.50700926221984,14.05139402452851,13.916419318675766,0.8745579786391864,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3126,2671.13,31.84,0.9403,0.831,4973.11,645.6,172.04762636738693,45.443114280054175,113.84429819376761,19.56,0.782,0.05021258313859241,22.258099588622215,14.089192700839856,22.17462343454285,0.42891264634084947,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3127,316.58,7.82,1.1882,0.514,3937.14,577.44,135.61548628350081,36.396528254977895,96.47308190598008,12.74,0.51,0.04168953469090427,23.139229106613538,13.927619410353774,17.959277186269297,0.5610492221570265,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3128,3377.49,37.28,0.8743,0.65,4293.87,600.91,162.85406926402436,34.50987413363124,115.37537817865497,15.09,0.604,0.047716544096947755,22.864183444261155,14.087640138658735,18.42299597577349,0.8076803673942903,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3129,4606.77,10.96,0.768,0.595,4050.52,584.9,144.4622424659535,30.493476517545954,106.12729183046041,13.49,0.54,0.04791131478815556,23.46944047135149,14.032890859155998,18.261521529389636,0.9709289878733212,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3130,3379.83,26.75,0.8741,0.985,5474.33,678.57,182.9359023640756,47.022872917205014,119.84563071755962,22.86,0.914,0.05067714875059168,21.97679980922736,14.05910652396795,23.253420596957938,0.5177546370883803,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3131,40.85,7.67,1.2202,0.634,4405.37,608.25,147.50283408676395,38.8026305244036,102.50696575224266,15.82,0.633,0.04700373467221602,23.575774230238473,13.98737791234146,19.64967085029717,0.5941369653046631,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3132,4510.5,8.51,0.7759,0.774,4670.42,625.69,158.79515225277942,33.966887120746556,112.78201885166271,17.57,0.703,0.057233412443965445,22.940437841628608,13.950875836953962,20.764142314303413,0.9572162926084262,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3133,2325.16,6.72,0.974,0.704,4537.87,616.97,150.91551873599354,38.67866878596653,104.76078957950581,16.7,0.668,0.04509061958138697,23.015391106021823,14.032829738748429,20.301782522872116,0.6486999665429641,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3134,3048.95,37.49,0.9046,0.691,4453.63,611.42,163.4820725734347,40.25151034101548,111.7370418684981,16.14,0.646,0.05003116846516383,23.05027373163877,13.949581352715473,19.867360710971585,0.5277056430443307,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3135,1832.61,10.18,1.0235,0.567,4064.28,585.81,142.27239700435837,33.76284021349944,102.5171063973529,13.58,0.543,0.04398476513661667,22.993426656643024,13.989408812726984,18.056279947022716,0.7736599683122839,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3136,2010.07,22.43,1.0055,0.603,4187.27,593.9,151.34707534681442,35.229088058018924,107.3960514921663,14.39,0.576,0.040738122226780644,24.025614593367003,13.90380646744479,18.805687945563015,0.7277894129155354,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3137,3964.91,36.12,0.8222,0.641,4236.78,597.16,161.62547756055704,33.04662347824647,115.61714384281653,14.72,0.589,0.04555084090908765,23.27404222968094,14.191420193409485,18.467870077369273,0.8760491890026698,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3138,2064.62,15.72,1.0,0.959,5477.34,678.77,177.55491199510487,46.6194026156172,116.66580148226478,22.88,0.915,0.05358631313993258,22.261924858789847,13.770810575592636,23.92268496047111,0.5386347076654388,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3139,1566.16,19.71,1.0511,0.606,4221.75,596.17,149.98865028020072,36.579125490221486,105.59220015340267,14.62,0.585,0.04180448750353528,23.122150366334587,13.973241850284934,18.55345005007375,0.658745988928332,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3140,2140.43,25.46,0.9924,0.846,5062.65,651.49,171.63429258638112,45.03715612402084,113.89696590029757,20.15,0.806,0.049307249043586264,22.94797910629021,14.23198841480306,22.28299707345213,0.4821412158402764,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3141,1546.93,17.55,1.0532,0.575,4109.33,588.77,142.78017184806382,40.691557265077684,98.14608338035026,13.88,0.555,0.03993773566162287,23.48945950445411,13.953795802400649,17.642186605368455,0.3649329496201082,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3142,2555.09,26.01,0.9515,0.558,4003.54,581.81,151.27311269031625,30.387680459329914,110.76751028412852,13.18,0.527,0.04982611962614309,23.471983826367634,13.890076938504794,17.574409196034292,0.9622946648793469,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3143,2280.12,28.67,0.9785,0.275,2994.16,515.4,123.0253135901716,30.622041293497794,92.12366107057292,6.54,0.262,0.02682054170698861,23.954889889739196,13.848432652540637,14.674069755538131,0.5456092626157545,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3144,2838.42,5.18,0.9244,0.363,3293.08,535.07,121.30865726218963,27.642021950690484,93.31014739991949,8.51,0.34,0.038898245862214076,23.824923567605513,13.893248973497329,15.066714194646998,0.8930243400227034,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3145,4464.89,23.67,0.7797,0.413,3426.19,543.83,130.8811442647952,33.684907020946994,95.14387932174024,9.38,0.375,0.03093935722399657,23.660638538829353,13.952784548327255,15.962423358344317,0.5245546000313693,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3146,2835.48,13.59,0.9246,0.947,5377.07,672.18,170.78780848489063,50.70313691210977,109.8451036575784,22.22,0.889,0.055669153687063426,22.471479959828773,13.947555259525299,22.940233018856325,0.3003813770304183,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3147,2532.97,10.44,0.9537,0.913,5278.86,665.71,170.41990831945026,44.57093714767571,113.41374755452053,21.57,0.863,0.05248410644416787,22.25694698263694,13.923312612299199,22.94658560447361,0.5786398206847273,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3148,679.81,10.74,1.147,0.633,4367.08,605.73,145.10983134613323,43.14751910086886,98.13341830291867,15.57,0.623,0.039330896298748225,23.71558106415267,13.97375134909936,19.190965162856944,0.3252343337811302,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3149,4892.71,28.73,0.7447,0.516,3768.09,566.32,143.10004512965187,34.27592645654509,102.7141808055296,11.63,0.465,0.043347371990131375,23.63635895286686,14.043113656928684,16.98202631142818,0.6294081335925459,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3150,2600.11,8.49,0.9472,0.33,3181.69,527.74,116.78771122639981,32.34220998318115,87.00954935786598,7.77,0.311,0.038136409977995014,24.61055811680086,14.082671677460631,14.153983134386964,0.5076306721019105,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3151,1922.94,29.65,1.0143,0.309,3122.52,523.85,130.95525576636746,25.493615056588848,101.35975323220879,7.38,0.295,0.03820506508798593,24.439802214827846,14.006236762693087,15.051224572839615,0.9827501612683738,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3152,4960.95,7.38,0.7392,0.42,3436.29,544.49,123.82778180008987,31.93997187308849,91.89747926687004,9.45,0.378,0.03653067472664222,24.023499520615616,14.044964923012786,16.0948670043656,0.649666744551214,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3153,4622.09,22.48,0.7667,0.913,5146.56,657.01,170.54206035726847,47.93322204730872,111.34532589294616,20.7,0.828,0.04730031192121488,22.658583302462755,14.075718815789983,22.55412692642609,0.35984046851574875,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3154,1231.02,5.11,1.0866,0.563,4078.25,586.73,139.06852287395654,35.1800029117551,99.4962381319726,13.67,0.547,0.04659503482547558,23.355068768455773,13.880993893350533,18.355814316607475,0.691353285206076,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3155,3430.65,38.44,0.8695,0.217,2763.93,500.26,125.81896300855512,24.596375626610648,98.7241650035153,5.03,0.201,0.033911607163342315,24.517121992609738,13.919810384922247,13.381025425389666,0.906674943371742,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3156,83.57,6.18,1.2152,0.223,2846.64,505.7,110.29312015291052,25.55049683402834,87.73390328274965,5.57,0.223,0.035290127939668965,24.34979972320436,14.107390153921607,14.1099910609216,0.8669187697438587,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3157,4349.57,22.88,0.7893,0.84,4909.42,641.41,168.62870453346073,41.00531004848027,114.589559137838,19.14,0.766,0.0506240757948473,22.931896293854457,13.912212683262473,21.436741381054976,0.6453620621656317,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3158,4657.99,9.34,0.7637,0.24,2827.56,504.44,108.82714513336033,29.545083544814116,83.760456243887,5.44,0.218,0.02969599351563236,24.179524268724464,14.033361400366918,13.596027616279967,0.5463154710559526,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3159,4204.24,19.26,0.8016,0.208,2720.96,497.43,109.61320162107911,31.441880909742544,82.63241002302716,4.74,0.19,0.027948389506023325,24.477870486031676,14.041531149801543,12.528449440384012,0.3400807821524601,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3160,3628.44,29.62,0.8517,0.279,2978.08,514.35,125.79419025056481,26.78986992626327,96.95318920668718,6.43,0.257,0.03899816175564604,23.99095217673074,14.022642682783669,13.473469578500502,0.8279147154777102,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3161,1192.3,25.66,1.0908,0.659,4436.4,610.29,157.83075312452164,38.78394051749902,109.14255279912534,16.03,0.641,0.04715474443698079,23.424269021435755,14.042186039986433,19.957093710610206,0.6062539962566946,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3162,1633.23,37.41,1.0441,0.515,3883.9,573.94,150.9945397590967,34.35813759011876,107.7744104818264,12.39,0.496,0.04320484070405596,23.362115612248378,14.011892556178607,18.12445682654025,0.6693535235048071,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3163,4876.29,32.26,0.746,0.415,3422.54,543.59,134.97932493073063,34.06126267014823,97.45785231684778,9.36,0.374,0.037636189814731186,24.10533243481639,13.924367293324933,15.032647975709722,0.496776780420066,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3164,3452.74,17.12,0.8675,0.774,4725.07,629.28,160.16678567003416,41.10801229162223,109.10793230311467,17.93,0.717,0.04680959124141304,22.775804554720366,14.043904436257678,21.033679622781865,0.5769746628048795,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3165,898.38,38.53,1.1228,0.731,4719.26,628.9,170.84071581817065,41.60435112524931,115.59084459487111,17.89,0.716,0.04066648822477953,23.16429090401483,13.97823361924768,21.084683142774058,0.5476504412973265,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3166,3588.79,8.48,0.8553,0.331,3163.34,526.54,120.342510964257,26.066060598795065,93.85960235427605,7.65,0.306,0.04414209623227276,24.182727698102774,13.833322961136275,14.35814530987974,0.9563144024797592,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3167,4536.14,34.9,0.7738,0.49,3690.85,561.24,145.2149305378713,32.70865603764977,105.21284801326156,11.12,0.445,0.04157151552283527,23.65798621472805,14.23219360981255,17.256045131207234,0.7013573216246654,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3168,1871.84,8.58,1.0195,0.357,3300.22,535.54,118.37713807787492,35.22925638029633,85.99085633265797,8.55,0.342,0.03663353399400493,24.034295400482012,14.115626819549865,15.619843148515224,0.3570182116034113,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3169,4683.02,7.36,0.7617,0.971,5340.92,669.8,175.57602060555206,37.03905928618029,121.2531522785896,21.98,0.879,0.05835694733615318,22.671040791483733,14.082825747246325,23.17042840600893,0.9801317951563222,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3170,960.08,19.79,1.116,0.638,4370.4,605.95,157.37691363600507,32.15108598203862,113.3230040902643,15.59,0.624,0.051176812296681175,23.159083611747867,13.973434255896452,18.533579222441627,0.9712827532018289,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3171,2377.74,10.6,0.9688,0.571,4055.7,585.24,143.67193820181762,31.615233872442918,104.86503603040228,13.52,0.541,0.05373241807589851,23.417524436596437,14.024023687811354,18.508881919901523,0.9032332825040685,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3172,1380.97,24.27,1.0706,0.518,3904.67,575.31,144.44376524884436,34.696791443567605,103.31484188605646,12.53,0.501,0.04793058824821078,23.872694222183565,14.111650595181086,17.304845466931646,0.6561284291063434,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3173,1140.03,19.68,1.0964,0.65,4406.43,608.32,152.09029027279558,41.319861559418676,103.75920797313773,15.83,0.633,0.04987758818776806,23.536235747135137,13.912328399871775,18.76320247444922,0.44782148341582084,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3174,2172.08,20.07,0.9892,0.896,5240.84,663.21,179.62061127759492,36.88093558347881,124.16787724756783,21.32,0.853,0.05304455917187305,22.332611144047906,14.024617447627367,23.592306617449037,0.9615842734572608,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3175,2216.19,8.09,0.9848,0.574,4075.81,586.57,139.61695093269066,36.628490089085716,98.89492433634729,13.66,0.546,0.04312449870825067,23.649388198885404,13.89631926149678,18.421955245033647,0.6012077671243364,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3176,51.34,15.21,1.219,0.746,4829.48,636.15,158.33667240925857,46.83572161870978,104.26021102461807,18.62,0.745,0.04629346970350202,22.349338389106606,13.896734413775098,19.748533236508713,0.3004682778148491,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3177,4127.82,38.16,0.8081,0.341,3183.86,527.89,133.29332400108095,30.989582205309258,98.58292544318407,7.79,0.312,0.03696618440847574,24.2235353339218,14.078384059169744,14.997853433873752,0.6070370517110725,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3178,4934.91,17.87,0.7413,0.689,4360.95,605.33,155.16678207408196,33.48355384629173,110.98500930616606,15.53,0.621,0.0497137456993451,23.957375713178557,13.84593197702289,19.646752879627673,0.8902987637281643,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3179,615.41,29.64,1.1543,0.205,2768.02,500.53,118.2117430144474,28.798341896144063,90.29858130497195,5.05,0.202,0.028992669368400455,24.424332602602245,14.020167917125821,13.41969206754464,0.5753631331792997,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3180,4616.75,7.89,0.7671,0.217,2748.3,499.23,108.34987296351932,25.587881461838254,86.43420106254729,4.92,0.197,0.032812185801406234,23.990650312132278,14.021291602769434,13.316488498427356,0.8212689293202642,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3181,4562.96,5.6,0.7716,0.966,5332.45,669.24,168.91809521000334,45.360688304090814,111.95570384838835,21.92,0.877,0.051544406463722804,22.27775951523393,14.277674049393493,23.35094289949138,0.5555629142709585,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3182,3057.24,19.4,0.9038,0.37,3313.74,536.43,124.63891247724214,34.78738496863174,90.26008170669812,8.64,0.346,0.03836917126116595,24.281322475039765,13.903443953311873,15.338881933215175,0.39510350906743047,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3183,4511.73,14.42,0.7758,0.772,4663.35,625.22,161.85645579187283,33.847994903956945,114.89988422557833,17.52,0.701,0.05222918161399707,22.873388829514955,14.098536928917907,19.98914638581815,0.9620114272300921,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3184,3702.62,36.1,0.8451,0.714,4502.56,614.64,161.68005888833724,43.726534324999896,108.17971201584474,16.46,0.659,0.04719923695585085,23.10408487863542,14.178252312330295,20.389043511637773,0.34643234238631737,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3185,1775.9,37.47,1.0294,0.608,4216.62,595.83,161.93058210228787,32.795809573948965,116.00629534190496,14.58,0.583,0.047839009331975095,23.460491043724307,14.110300644718192,18.95552175787423,0.8844625820181073,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3186,1952.05,26.96,1.0114,0.446,3621.97,556.71,140.46659807810803,30.62342868962219,103.65483441967004,10.67,0.427,0.03996581821077663,23.737005098447323,13.96051359673612,16.13038187149448,0.81285522766207,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3187,2270.5,23.32,0.9794,0.553,3997.08,581.39,150.05225663061924,29.785867417403864,110.38336814820059,13.14,0.526,0.04794600612037758,23.36749243797356,14.124612827557465,18.430496536766995,0.9977922271354374,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3188,3340.39,37.31,0.8777,0.53,3869.92,573.02,147.5824720254902,38.39990426478508,102.58389229359366,12.3,0.492,0.039312176861327826,23.632920097329823,14.127275131415304,17.757236546245803,0.4059808333470525,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3189,599.53,30.36,1.156,0.418,3565.29,552.98,138.1207939019512,34.13312000091415,99.52150695154609,10.3,0.412,0.039497981929067214,24.236460987846463,14.009063734034175,15.583639714280833,0.5548954538706228,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3190,1000.16,7.33,1.1116,0.77,4857.19,637.97,158.47474837216083,41.719274559413364,107.62752169406046,18.8,0.752,0.04788670032404489,23.080393812296194,14.016275393507474,21.494149846355324,0.5892979691556121,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3191,2260.37,31.0,0.9804,0.627,4263.17,598.89,159.18854229271093,33.69926879248616,113.54855847532001,14.89,0.596,0.04864826367708283,23.489249403188968,14.054956750526017,19.421586946966414,0.8457865771890443,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3192,1770.12,39.51,1.03,0.337,3230.89,530.98,132.97544097817274,34.23964932137173,95.81201328972776,8.1,0.324,0.035086990278025,24.171169372324115,13.949461952930378,15.608818687505773,0.39421311168380563,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3193,4121.78,34.18,0.8087,0.925,5214.97,661.51,184.99487113715475,38.94004190346696,126.43730042031905,21.15,0.846,0.05520214299822879,22.431799534917,13.89490862318691,22.46418014899783,0.8481637567215108,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3194,1265.91,24.11,1.0829,0.568,4094.08,587.77,147.80106772874487,37.690147061730144,103.40657249801127,13.78,0.551,0.0429380979841592,23.308615383964746,13.873028005253863,17.364793444690292,0.5428051296103812,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3195,2057.02,26.27,1.0007,0.275,2996.01,515.53,122.00630502045107,30.35819784248659,91.68531017572718,6.55,0.262,0.03526466936492112,24.52148226998796,13.908137371799056,13.605005581658546,0.5661310208673616,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3196,2859.04,28.36,0.9224,0.93,5314.13,668.03,177.2474244630402,49.646574445074535,114.50718325542782,21.8,0.872,0.056961245400989825,22.367392346756045,14.091417966857971,23.53016263560344,0.3313708564776895,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3197,2240.89,17.99,0.9823,0.665,4403.47,608.12,152.07512266686976,39.93287992146261,104.68646718326079,15.81,0.632,0.0452927965173373,22.541335055655107,13.902945827499737,19.067760411640222,0.5272685946811395,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3198,3683.55,16.57,0.8468,0.621,4177.48,593.26,147.86313400258962,35.37606438994609,105.03543085045686,14.33,0.573,0.04948710744620169,23.838400846232318,13.927800626261106,18.769896619245536,0.7152808167622627,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3199,55.2,39.45,1.2185,0.999,5790.64,699.38,200.32450195381858,44.967756204664546,132.25193150935257,24.94,0.998,0.06648218258509077,22.032845385347603,13.97793737829338,25.06430404462839,0.7133200064520727,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3200,3139.78,16.32,0.8961,0.656,4326.59,603.06,148.44408633347683,40.71224577842767,101.83865668510754,15.31,0.612,0.044093032492535635,23.247452854124226,13.954554498806779,19.32067723728404,0.4523319780012599,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3201,1055.15,16.67,1.1056,0.263,2974.58,514.12,115.03685879314118,32.3373038088178,85.69224349184098,6.41,0.256,0.027618195317705988,24.300489427156272,14.015708137741875,13.282162575174752,0.4057685775827012,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3202,1488.11,17.97,1.0593,0.593,4177.22,593.24,145.16499515957528,40.41095628307322,99.88755608645309,14.32,0.573,0.04256276096852448,23.244475394204883,13.92487854425494,18.53115594962931,0.4104406936655333,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3203,387.06,25.38,1.1801,0.611,4300.71,601.36,151.12860417646587,42.50725574139585,102.25741436048928,15.14,0.605,0.04203642753754876,23.321364654350116,13.94116885328302,19.407781304688044,0.33535502246109083,LUBRICATION_ISSUE,LUBRICATION_ISSUE
3204,169.91,29.57,1.2052,0.283,3072.6,520.57,129.64359674820662,25.23179867124676,100.70910355123283,7.06,0.282,0.03432208050947508,24.022803915758587,13.874394973099362,14.440842464661513,0.9831929391179202,LUBRICATION_ISSUE,LUBRICATION_ISSUE
